Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Layoff_Rate,Val_Multiplite,Burn_Multiple,Starup_Age
414372B1,Robotics,2019,USA,Boston,Series B,25.16,98.79,4.22,2.7,9.0,167,0,167,Tier 2 (Mid-size VC),High,Closed,0.0,23.409952606635073,7.677725118483414,7
6279FD75,FinTech,2020,USA,Boston,Series B,9.05,78.2,3.08,0.36,19.7,21,0,21,Tier 3 (Angel/Seed),High,Independent,0.0,25.38961038961039,1.4025974025974026,6
A398A259,Robotics,2019,Germany,Munich,Seed,0.98,25.45,0.87,0.64,1.3,45,20,25,Tier 2 (Mid-size VC),Medium,Independent,44.44444444444444,29.25287356321839,8.827586206896552,7
506814C6,Generative AI,2016,China,Hangzhou,Pre-IPO,1225.9,6710.03,494.79,38.45,31.8,3697,0,3697,Tier 3 (Angel/Seed),Low,Independent,0.0,13.561369469876109,0.9325168253198327,10
EF71DD90,Cybersecurity,2018,USA,New York,Seed,2.16,29.12,1.16,0.22,6.8,12,0,12,Tier 2 (Mid-size VC),Medium,Independent,0.0,25.10344827586207,2.2758620689655173,8
77BB4CE5,Robotics,2018,USA,New York,Seed,1.47,26.33,1.37,0.51,2.4,37,0,37,Tier 3 (Angel/Seed),Medium,Independent,0.0,19.218978102189777,4.467153284671532,8
CA97B416,HealthTech,2025,China,Hangzhou,Seed,1.83,15.44,2.01,0.09,9.6,8,0,8,Tier 3 (Angel/Seed),Low,Independent,0.0,7.681592039800996,0.537313432835821,1
7BAC75ED,Generative AI,2018,India,Hyderabad,Seed,3.61,59.21,4.91,0.32,8.6,25,0,25,Tier 2 (Mid-size VC),,Independent,0.0,12.059063136456212,0.7820773930753564,8
F591B3A2,Cybersecurity,2017,India,Bengaluru,Series B,41.48,324.07,34.82,1.82,21.6,161,0,161,Tier 3 (Angel/Seed),,Independent,0.0,9.307007466973003,0.6272257323377369,9
902C9BE3,FinTech,2021,USA,New York,Seed,0.44,12.93,0.47,0.8,0.5,44,0,44,Tier 3 (Angel/Seed),High,Independent,0.0,27.51063829787234,20.42553191489362,5
9C0E5584,Autonomous Vehicles,2019,Japan,Kyoto,Series B,21.63,81.2,4.31,0.65,28.8,55,0,55,Tier 2 (Mid-size VC),,Closed,0.0,18.83990719257541,1.809744779582367,7
15B5705E,HealthTech,2019,China,Hangzhou,Seed,0.76,13.6,1.76,0.15,3.0,9,0,9,Tier 2 (Mid-size VC),Low,Independent,0.0,7.727272727272727,1.0227272727272727,7
21AAFD67,Web3/Crypto,2020,USA,Miami,Seed,0.79,11.51,0.55,0.17,2.9,10,8,2,Corporate VC (e.g. Google Ventures),Medium,Closed,80.0,20.927272727272726,3.709090909090909,6
1F5F1E8B,Autonomous Vehicles,2020,USA,New York,Series C+,46.8,154.75,14.35,3.3,13.8,208,0,208,Tier 2 (Mid-size VC),High,Independent,0.0,10.78397212543554,2.7595818815331006,6
CB709576,FinTech,2020,USA,Boston,Seed,0.0,32.27,1.54,0.54,0.0,39,0,39,Bootstrapped,,Independent,0.0,20.954545454545457,4.207792207792208,6
E7BB4C70,Web3/Crypto,2013,China,Shenzhen,Series C+,267.0,2451.75,257.34,16.3,16.3,1191,625,566,Tier 2 (Mid-size VC),High,Closed,52.47691015952981,9.527279086034042,0.7600839356493356,13
9EE419AF,SpaceTech,2021,India,Bengaluru,Seed,3.37,50.27,2.61,0.51,5.5,47,26,21,Tier 2 (Mid-size VC),,Acquired (Fire Sale),55.319148936170215,19.260536398467433,2.344827586206897,5
F5D1BA49,HealthTech,2016,USA,Boston,Post-IPO,141.21,1214.66,72.66,8.85,15.8,494,0,494,Tier 2 (Mid-size VC),High,Independent,0.0,16.717038260390865,1.4616019818331956,10
7D8E4C6B,Generative AI,2018,Canada,Montreal,Post-IPO,513.77,2655.86,222.69,20.04,25.5,1259,0,1259,Corporate VC (e.g. Google Ventures),High,Closed,0.0,11.92626521172931,1.0798868382055773,8
CBF53370,FinTech,2016,China,Shanghai,Series C+,111.18,790.3,89.37,5.23,20.9,341,0,341,Corporate VC (e.g. Google Ventures),Medium,Acquired,0.0,8.843012196486516,0.7022490768714333,10
B9878AFB,Cybersecurity,2021,Israel,Tel Aviv,Series C+,81.74,629.65,24.48,6.01,13.4,537,193,344,Tier 3 (Angel/Seed),Low,Independent,35.940409683426445,25.720996732026144,2.946078431372549,5
2D8980A7,Cybersecurity,2020,India,Mumbai,Series C+,83.67,489.37,80.65,3.58,22.7,247,0,247,Tier 3 (Angel/Seed),,Closed,0.0,6.067823930564166,0.5326720396776193,6
9EA44866,Generative AI,2021,USA,New York,Series B,171.67,726.27,44.66,14.72,11.6,776,333,443,Tier 3 (Angel/Seed),Low,Independent,42.91237113402062,16.262203313927454,3.9552171965965077,5
9EC8D2BA,HealthTech,2020,USA,San Francisco,Series C+,80.93,380.25,21.73,2.03,38.0,191,0,191,Corporate VC (e.g. Google Ventures),High,Closed,0.0,17.498849516797055,1.1210308329498389,6
5A81640E,Generative AI,2015,Germany,Berlin,Series B,111.37,1329.37,149.94,10.9,10.1,667,276,391,Tier 2 (Mid-size VC),Low,Independent,41.37931034482759,8.866013071895424,0.8723489395758304,11
7CD7036C,ClimateTech,2018,USA,Boston,Series C+,128.04,1310.41,47.54,11.32,11.2,600,0,600,Tier 3 (Angel/Seed),High,Independent,0.0,27.564366848969293,2.857383256205301,8
F1FD989A,Generative AI,2020,USA,Boston,Pre-IPO,939.81,8182.02,1268.55,78.44,12.0,4173,638,3535,Corporate VC (e.g. Google Ventures),High,Independent,15.288761083153608,6.449899491545466,0.7420125339955067,6
3C65FF93,Autonomous Vehicles,2018,Canada,Toronto,Series B,33.54,230.07,19.01,2.05,15.6,129,0,129,Tier 3 (Angel/Seed),Medium,Closed,0.0,12.102577590741713,1.2940557601262492,8
2E886BBD,Robotics,2017,Japan,Kyoto,Pre-IPO,72.5,615.25,41.0,3.31,21.3,323,0,323,Corporate VC (e.g. Google Ventures),High,Acquired,0.0,15.00609756097561,0.968780487804878,9
F2A4D2FB,Robotics,2022,Germany,Munich,Series A,3.1,18.16,0.74,0.47,5.4,41,10,31,Tier 2 (Mid-size VC),Medium,Independent,24.390243902439025,24.54054054054054,7.621621621621621,4
133F6186,EdTech,2021,India,Mumbai,Pre-IPO,182.47,910.07,46.72,16.97,10.7,1001,377,624,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,37.66233766233766,19.47923801369863,4.358732876712328,5
2D9A0E20,HealthTech,2018,USA,San Francisco,Seed,1.13,19.93,2.12,0.19,3.9,10,0,10,Tier 3 (Angel/Seed),Medium,Closed,0.0,9.400943396226415,1.0754716981132075,8
ED4573A0,Generative AI,2021,USA,Boston,Seed,3.95,33.01,1.38,0.5,6.6,29,0,29,Tier 3 (Angel/Seed),Low,Independent,0.0,23.920289855072465,4.347826086956522,5
EFBE36CB,HealthTech,2020,UK,Cambridge,Seed,1.14,29.9,1.77,0.2,3.8,14,6,8,Tier 3 (Angel/Seed),High,Independent,42.857142857142854,16.892655367231637,1.3559322033898307,6
99761D72,Generative AI,2012,USA,New York,Seed,1.34,32.06,1.76,0.64,1.8,43,25,18,Tier 2 (Mid-size VC),High,Closed,58.139534883720934,18.215909090909093,4.363636363636363,14
5E30A743,Web3/Crypto,2019,USA,Austin,Series C+,86.38,446.11,15.59,6.28,13.5,417,239,178,Tier 3 (Angel/Seed),High,Acquired (Fire Sale),57.31414868105516,28.615137908915973,4.833867864015395,7
0265EC8B,FinTech,2018,India,Delhi NCR,Series A,3.66,42.57,6.56,0.67,4.8,34,0,34,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,6.489329268292684,1.2256097560975612,8
4EBB155A,Robotics,2017,USA,New York,Seed,0.93,20.29,1.56,0.18,3.3,15,0,15,Tier 3 (Angel/Seed),Medium,Independent,0.0,13.006410256410255,1.3846153846153846,9
92776EB9,FinTech,2018,UK,London,Series C+,105.93,353.49,41.82,4.1,25.2,288,0,288,Tier 2 (Mid-size VC),High,Independent,0.0,8.452654232424678,1.176470588235294,8
C277D573,Generative AI,2023,China,Hangzhou,Seed,4.84,46.49,3.35,0.45,8.8,23,6,17,Tier 3 (Angel/Seed),High,Closed,26.08695652173913,13.877611940298507,1.6119402985074627,3
6F0E39FC,Cybersecurity,2019,USA,Seattle,Seed,0.75,20.01,0.86,0.58,1.1,33,0,33,Tier 3 (Angel/Seed),High,Independent,0.0,23.26744186046512,8.093023255813952,7
80FD37AE,Web3/Crypto,2021,UK,Oxford,Series A,14.11,61.37,5.73,1.2,10.9,63,52,11,Tier 2 (Mid-size VC),High,Acquired (Fire Sale),82.53968253968253,10.710296684118672,2.5130890052356016,5
A9305EB0,Autonomous Vehicles,2017,Germany,Munich,Seed,1.23,12.24,2.19,0.23,3.7,12,6,6,Tier 3 (Angel/Seed),High,Independent,50.0,5.589041095890411,1.2602739726027399,9
88FDC8FB,SpaceTech,2016,USA,Boston,Seed,2.03,29.06,4.4,0.25,5.8,23,11,12,Tier 3 (Angel/Seed),,Independent,47.82608695652174,6.604545454545454,0.6818181818181818,10
2DA6FA15,SpaceTech,2022,Israel,Jerusalem,Series B,29.5,290.63,12.59,1.25,21.9,85,0,85,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.0,23.08419380460683,1.1914217633042097,4
900C62A3,Generative AI,2019,USA,New York,Series A,24.69,187.46,13.17,1.08,20.9,83,25,58,Tier 2 (Mid-size VC),Medium,IPO,30.120481927710845,14.233864844343206,0.9840546697038725,7
03B47B42,ClimateTech,2022,USA,Boston,Seed,1.28,31.17,1.4,0.51,2.1,30,0,30,Tier 3 (Angel/Seed),High,Independent,0.0,22.264285714285716,4.371428571428572,4
AA8E3C6E,FinTech,2014,China,Beijing,Series A,1.32,13.2,1.38,0.28,3.5,18,9,9,Tier 2 (Mid-size VC),Low,Independent,50.0,9.565217391304348,2.4347826086956528,12
5C467C76,HealthTech,2022,USA,Austin,Series A,24.62,137.18,4.82,1.11,20.3,87,0,87,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent,0.0,28.46058091286307,2.763485477178423,4
B7E93265,Autonomous Vehicles,2019,China,Beijing,Seed,1.18,17.21,1.83,0.27,3.2,23,0,23,Tier 3 (Angel/Seed),Medium,Closed,0.0,9.404371584699454,1.7704918032786885,7
907B7C2F,Generative AI,2016,India,Bengaluru,Seed,6.8,43.24,2.32,0.76,7.9,56,26,30,Tier 2 (Mid-size VC),Low,Independent,46.42857142857143,18.63793103448276,3.9310344827586214,10
E6899385,Generative AI,2020,India,Delhi NCR,Series B,46.59,164.11,26.3,4.61,9.9,249,0,249,Tier 2 (Mid-size VC),High,Independent,0.0,6.239923954372624,2.1034220532319394,6
3CEEFE3B,Generative AI,2021,France,Lyon,Seed,6.25,86.12,7.22,0.83,6.7,42,0,42,Tier 3 (Angel/Seed),Medium,Independent,0.0,11.927977839335181,1.3795013850415512,5
ECAA2297,Robotics,2013,Canada,Montreal,Pre-IPO,99.64,802.51,65.41,4.43,22.0,403,0,403,Corporate VC (e.g. Google Ventures),High,Closed,0.0,12.268919125515977,0.81271976761963,13
4FCADD1C,Generative AI,2024,Japan,Kyoto,Seed,8.06,57.98,4.42,0.52,13.0,44,12,32,Tier 3 (Angel/Seed),Medium,Acquired,27.27272727272727,13.117647058823529,1.411764705882353,2
888DD8E3,FinTech,2020,China,Shanghai,Series B,14.28,111.59,18.52,1.2,11.0,62,0,62,Tier 2 (Mid-size VC),Medium,Independent,0.0,6.0253779697624195,0.7775377969762418,6
01C1FAB3,SpaceTech,2018,USA,New York,Seed,2.05,24.07,0.94,0.77,2.4,45,0,45,Tier 3 (Angel/Seed),,Independent,0.0,25.606382978723406,9.829787234042554,8
97C20FCD,Generative AI,2016,USA,Seattle,Series A,35.11,358.15,13.93,2.06,16.3,170,54,116,Tier 3 (Angel/Seed),High,Acquired,31.76470588235294,25.710696338837042,1.7745872218234027,10
65D931ED,Cybersecurity,2019,USA,Boston,Seed,13.99,128.97,4.58,0.95,13.3,53,10,43,Corporate VC (e.g. Google Ventures),High,Independent,18.867924528301888,28.15938864628821,2.489082969432314,7
2E9EFB6A,Robotics,2017,USA,New York,Seed,0.0,27.55,2.9,0.81,0.0,48,0,48,Bootstrapped,,Closed,0.0,9.5,3.351724137931035,9
9C0F00CD,ClimateTech,2019,India,Hyderabad,Series C+,48.94,404.66,32.3,2.5,18.8,194,57,137,Tier 2 (Mid-size VC),,Independent,29.381443298969074,12.528173374613004,0.9287925696594428,7
6BA59587,SpaceTech,2021,UK,Cambridge,Series A,25.01,124.7,9.44,1.99,12.0,109,0,109,Tier 3 (Angel/Seed),Medium,Closed,0.0,13.209745762711865,2.5296610169491527,5
3A48E2B7,FinTech,2020,USA,San Francisco,Seed,3.47,45.6,2.2,0.19,12.0,17,0,17,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,20.727272727272727,1.0363636363636364,6
A4DD014E,Web3/Crypto,2019,Israel,Jerusalem,Pre-IPO,458.39,1701.09,71.13,43.07,10.6,2535,2059,476,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale),81.22287968441815,23.915225643188528,7.266132433572333,7
DBBE8F28,Generative AI,2015,China,Shanghai,Seed,15.21,97.57,3.41,0.48,26.2,42,0,42,Corporate VC (e.g. Google Ventures),High,Independent,0.0,28.61290322580645,1.6891495601173019,11
9A180D2D,FinTech,2023,USA,Austin,Seed,3.2,31.8,5.23,0.77,3.7,52,16,36,Tier 3 (Angel/Seed),High,Independent,30.76923076923077,6.0803059273422555,1.7667304015296366,3
DC03EE38,EdTech,2018,USA,Miami,Seed,1.05,24.95,1.16,0.31,2.6,28,12,16,Tier 3 (Angel/Seed),High,Independent,42.857142857142854,21.508620689655174,3.206896551724138,8
3E671C47,FinTech,2018,USA,Austin,Post-IPO,621.14,3447.82,451.22,22.05,28.0,1346,0,1346,Tier 2 (Mid-size VC),High,Independent,0.0,7.641106333939098,0.5864101768538629,8
A6C1C585,Robotics,2020,USA,Miami,Series A,2.37,30.66,5.86,0.19,8.2,18,6,12,Tier 2 (Mid-size VC),Medium,Independent,33.33333333333333,5.2320819112627985,0.3890784982935154,6
A15F4670,HealthTech,2021,Israel,Jerusalem,Series C+,219.63,1606.82,66.76,8.61,25.2,527,224,303,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired,42.50474383301708,24.068603954463747,1.547633313361294,5
03E388A5,ClimateTech,2024,India,Bengaluru,Seed,0.49,12.55,0.6,0.5,0.8,42,0,42,Tier 3 (Angel/Seed),Medium,Independent,0.0,20.916666666666668,10.0,2
E0DC2364,Autonomous Vehicles,2023,USA,Seattle,Seed,4.75,62.49,2.32,0.44,8.8,30,0,30,Tier 3 (Angel/Seed),Medium,Independent,0.0,26.93534482758621,2.2758620689655173,3
31D625D2,Generative AI,2022,USA,New York,Series B,15.84,90.77,6.72,0.7,19.8,49,0,49,Corporate VC (e.g. Google Ventures),Low,Independent,0.0,13.507440476190476,1.2499999999999998,4
C16F78C1,Generative AI,2019,UK,Oxford,Seed,1.05,23.41,1.09,0.16,4.0,8,0,8,Tier 2 (Mid-size VC),High,Independent,0.0,21.477064220183486,1.7614678899082568,7
765C9460,SpaceTech,2016,Israel,Jerusalem,Series A,23.59,219.09,9.95,1.53,14.5,121,28,93,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,23.140495867768596,22.019095477386937,1.8452261306532665,10
C18392DE,Robotics,2020,USA,Austin,Pre-IPO,135.78,1212.79,117.52,3.85,34.4,358,127,231,Tier 2 (Mid-size VC),High,Independent,35.47486033519553,10.319860449285228,0.39312457454050376,6
CFA237E2,Robotics,2012,China,Shenzhen,Pre-IPO,0.0,22.15,1.78,0.41,0.0,38,0,38,Bootstrapped,Medium,Independent,0.0,12.4438202247191,2.764044943820225,14
62DD0802,Robotics,2016,Israel,Tel Aviv,Series A,0.0,35.61,1.28,0.34,0.0,31,0,31,Bootstrapped,High,Independent,0.0,27.8203125,3.1875,10
18B5B673,Generative AI,2012,India,Delhi NCR,Series A,13.61,130.81,14.89,0.73,16.4,52,0,52,Tier 3 (Angel/Seed),,Independent,0.0,8.785090664875755,0.5883143049026192,14
9C3CB94F,Generative AI,2016,Israel,Jerusalem,Seed,1.77,38.02,5.38,0.13,7.7,10,0,10,Tier 2 (Mid-size VC),Medium,Independent,0.0,7.066914498141265,0.2899628252788104,10
4CB4A914,Web3/Crypto,2019,USA,San Francisco,Post-IPO,640.48,2980.13,468.89,37.78,16.9,2281,798,1483,Tier 3 (Angel/Seed),Low,Independent,34.984655852696186,6.355712427221737,0.9668792254046792,7
058DCC63,Generative AI,2019,India,Bengaluru,Series A,0.0,9.06,0.64,0.3,0.0,26,0,26,Bootstrapped,,Independent,0.0,14.15625,5.624999999999999,7
90D53CC8,Robotics,2019,USA,Boston,Seed,0.87,23.78,0.94,0.15,3.5,10,0,10,Tier 3 (Angel/Seed),High,Independent,0.0,25.297872340425535,1.9148936170212765,7
C3BCF2B7,Robotics,2021,UK,Cambridge,Series C+,48.58,405.64,46.5,3.09,15.2,170,0,170,Tier 3 (Angel/Seed),Medium,Independent,0.0,8.723440860215053,0.7974193548387096,5
185E30D1,Web3/Crypto,2020,USA,Boston,Series A,3.53,53.39,2.25,0.39,7.2,32,18,14,Corporate VC (e.g. Google Ventures),,Closed,56.25,23.72888888888889,2.08,6
05ED7D7D,Cybersecurity,2023,India,Mumbai,Series B,59.87,701.39,85.89,1.96,29.1,151,0,151,Tier 3 (Angel/Seed),Low,Independent,0.0,8.166142740714868,0.27383863080684595,3
C8D525F2,Cybersecurity,2019,USA,New York,Series C+,29.86,205.43,7.27,2.71,10.6,265,96,169,Tier 2 (Mid-size VC),High,Independent,36.22641509433962,28.25722145804677,4.473177441540577,7
D145E390,Generative AI,2018,UK,Cambridge,Seed,13.95,140.13,22.22,0.83,15.0,54,0,54,Tier 3 (Angel/Seed),,Independent,0.0,6.306480648064807,0.44824482448244823,8
CBE567EC,EdTech,2015,India,Mumbai,Series A,4.23,41.12,1.39,0.37,9.0,30,11,19,Tier 2 (Mid-size VC),High,Independent,36.666666666666664,29.58273381294964,3.1942446043165464,11
5D600E60,HealthTech,2020,Canada,Vancouver,Seed,2.2,26.91,2.19,0.27,5.9,21,0,21,Tier 3 (Angel/Seed),High,Independent,0.0,12.287671232876713,1.4794520547945207,6
7874C0F9,Robotics,2021,India,Hyderabad,Seed,0.0,41.37,1.68,0.18,0.0,15,0,15,Bootstrapped,Medium,Independent,0.0,24.625,1.2857142857142858,5
E4C42299,FinTech,2016,China,Shenzhen,Seed,1.52,20.76,1.01,0.17,5.6,12,6,6,Tier 3 (Angel/Seed),Medium,Independent,50.0,20.554455445544555,2.01980198019802,10
BA3A877D,EdTech,2022,Germany,Munich,Series B,4.03,30.45,2.49,0.74,4.8,56,0,56,Tier 3 (Angel/Seed),Low,Independent,0.0,12.228915662650602,3.5662650602409633,4
33DDABD2,Cybersecurity,2020,USA,Seattle,Seed,0.35,14.53,0.82,0.21,1.1,13,0,13,Tier 2 (Mid-size VC),High,Independent,0.0,17.71951219512195,3.073170731707317,6
8BAC7D17,Autonomous Vehicles,2015,UK,Cambridge,Series B,37.52,461.74,28.62,1.69,21.0,97,26,71,Tier 2 (Mid-size VC),Medium,IPO,26.804123711340207,16.133473095737248,0.7085953878406709,11
EEC6C4FA,Web3/Crypto,2020,India,Mumbai,Series B,37.25,381.07,17.23,2.85,12.6,160,104,56,Tier 2 (Mid-size VC),Low,Closed,65.0,22.116656993615784,1.9849100406268139,6
CE7AC210,Robotics,2020,USA,New York,Series B,13.45,72.83,10.29,0.63,18.4,36,0,36,Tier 3 (Angel/Seed),Low,Independent,0.0,7.077745383867834,0.7346938775510206,6
4CD0045D,HealthTech,2013,Japan,Kyoto,Seed,6.15,49.21,2.75,0.74,7.3,52,0,52,Tier 3 (Angel/Seed),Medium,Independent,0.0,17.894545454545455,3.2290909090909086,13
34E8AD08,Generative AI,2019,USA,Miami,Series A,47.04,344.35,55.77,3.17,14.4,188,30,158,Tier 3 (Angel/Seed),Low,Acquired,15.957446808510639,6.174466559081944,0.6820871436256051,7
4052FE7F,Autonomous Vehicles,2021,USA,Seattle,Series B,16.45,174.17,6.4,0.86,17.1,61,0,61,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0,27.214062499999997,1.6125,5
A76F986B,Generative AI,2020,USA,New York,Seed,1.41,25.92,2.16,0.23,4.3,16,0,16,Tier 3 (Angel/Seed),Medium,Independent,0.0,12.0,1.277777777777778,6
EBF45115,EdTech,2018,USA,Miami,Seed,1.14,27.27,3.29,0.46,2.0,39,0,39,Tier 2 (Mid-size VC),Medium,Independent,0.0,8.288753799392097,1.677811550151976,8
5E2A859B,SpaceTech,2023,USA,Seattle,Series B,109.25,806.37,57.09,1.67,61.7,133,0,133,Tier 2 (Mid-size VC),High,Independent,0.0,14.124540199684708,0.35102469784550705,3
59334D80,HealthTech,2017,USA,Seattle,Series A,4.95,53.89,5.87,0.71,6.1,36,0,36,Tier 3 (Angel/Seed),High,Independent,0.0,9.180579216354344,1.45144804088586,9
0ADD6017,Generative AI,2018,USA,New York,Seed,3.67,49.82,3.5,0.72,4.5,36,0,36,Tier 2 (Mid-size VC),Medium,Independent,0.0,14.234285714285715,2.468571428571429,8
889CD727,SpaceTech,2019,India,Mumbai,Series A,10.52,82.67,2.87,0.39,21.5,20,0,20,Tier 2 (Mid-size VC),High,Independent,0.0,28.804878048780488,1.6306620209059233,7
3BB1E5B3,Autonomous Vehicles,2022,USA,Boston,Series B,7.93,103.1,8.62,0.53,12.6,29,0,29,Tier 3 (Angel/Seed),Medium,Independent,0.0,11.960556844547565,0.7378190255220418,4
BDAC94A3,Generative AI,2020,China,Hangzhou,Series B,14.97,122.37,4.66,0.77,17.2,45,0,45,Tier 2 (Mid-size VC),High,Independent,0.0,26.259656652360515,1.982832618025751,6
BEF164DC,HealthTech,2020,USA,San Francisco,Seed,6.23,52.4,2.6,0.52,10.0,38,0,38,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0,20.153846153846153,2.4,6
8B45E208,Generative AI,2024,Israel,Jerusalem,Seed,1.81,13.04,0.63,0.46,3.2,31,0,31,Tier 2 (Mid-size VC),Medium,Independent,0.0,20.698412698412696,8.761904761904763,2
23D2F853,HealthTech,2021,France,Paris,Series B,19.26,147.67,8.56,0.58,28.3,39,0,39,Corporate VC (e.g. Google Ventures),High,Independent,0.0,17.251168224299064,0.8130841121495326,5
0D52882D,Generative AI,2016,China,Hangzhou,Series A,26.92,279.98,17.35,1.74,14.6,128,0,128,Tier 3 (Angel/Seed),Medium,Independent,0.0,16.137175792507204,1.203458213256484,10
E9BA015C,Robotics,2021,India,Mumbai,Series C+,216.19,1150.65,89.62,12.96,16.6,836,0,836,Tier 3 (Angel/Seed),Low,Closed,0.0,12.839209997768355,1.7353269359517964,5
9D0971EE,Autonomous Vehicles,2021,China,Shenzhen,Series A,4.41,56.52,2.78,0.6,6.3,36,0,36,Tier 3 (Angel/Seed),High,Independent,0.0,20.330935251798564,2.5899280575539567,5
F364640F,HealthTech,2017,USA,San Francisco,Series A,49.38,430.52,38.35,1.32,34.8,115,0,115,Corporate VC (e.g. Google Ventures),Low,Independent,0.0,11.226075619295957,0.4130378096479791,9
36AA15D6,Robotics,2018,USA,Seattle,Series A,1.46,30.11,1.32,0.57,2.2,32,0,32,Tier 2 (Mid-size VC),Medium,Independent,0.0,22.81060606060606,5.181818181818182,8
C3881878,FinTech,2021,India,Hyderabad,Series B,90.51,807.58,71.91,3.24,27.1,300,0,300,Tier 2 (Mid-size VC),Low,Closed,0.0,11.230426922542067,0.5406758448060076,5
E7FE7358,Generative AI,2017,USA,Boston,Series A,36.12,333.53,22.7,1.51,22.4,137,0,137,Tier 3 (Angel/Seed),Medium,Independent,0.0,14.692951541850219,0.7982378854625551,9
47A78030,Robotics,2017,France,Lyon,Series A,2.48,25.83,2.09,0.68,3.2,37,0,37,Tier 3 (Angel/Seed),Medium,Independent,0.0,12.358851674641148,3.904306220095694,9
8BBEED00,FinTech,2021,Singapore,Singapore,Seed,1.0,25.97,1.05,0.13,4.3,8,2,6,Tier 2 (Mid-size VC),Low,Independent,25.0,24.73333333333333,1.4857142857142858,5
C79A2307,Robotics,2022,USA,Boston,Seed,2.73,29.36,1.3,0.23,8.3,17,8,9,Corporate VC (e.g. Google Ventures),High,Acquired,47.05882352941176,22.584615384615383,2.123076923076923,4
E1220F9E,ClimateTech,2014,China,Hangzhou,Seed,0.95,29.5,3.61,0.96,0.9,50,0,50,Tier 2 (Mid-size VC),High,Independent,0.0,8.171745152354571,3.1911357340720223,12
6A25FBFA,HealthTech,2019,China,Shanghai,Seed,4.73,45.49,3.0,0.49,8.0,26,0,26,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.0,15.163333333333334,1.96,7
8A469171,Cybersecurity,2020,Canada,Vancouver,Series A,1.53,16.29,1.63,1.01,1.4,52,0,52,Tier 3 (Angel/Seed),Low,Acquired,0.0,9.993865030674847,7.435582822085891,6
1D78B3D0,Web3/Crypto,2020,India,Mumbai,Series B,0.0,26.41,0.96,0.09,0.0,8,6,2,Bootstrapped,High,Acquired (Fire Sale),75.0,27.510416666666668,1.1250000000000002,6
C84A41A8,Generative AI,2025,UK,Cambridge,Series A,12.45,99.02,3.33,0.93,12.1,50,15,35,Tier 2 (Mid-size VC),Medium,Independent,30.0,29.735735735735734,3.3513513513513513,1
DED0B84A,SpaceTech,2020,UK,London,Series A,5.89,80.46,4.64,0.52,9.5,42,0,42,Tier 2 (Mid-size VC),Medium,Closed,0.0,17.34051724137931,1.3448275862068968,6
315EA343,SpaceTech,2020,USA,Boston,Seed,2.22,18.88,0.9,0.64,3.0,45,28,17,Tier 3 (Angel/Seed),,Acquired (Fire Sale),62.22222222222222,20.977777777777778,8.533333333333333,6
730E4D38,Generative AI,2024,Singapore,Singapore,Series C+,96.46,1137.37,48.88,1.8,50.8,166,0,166,Tier 2 (Mid-size VC),,Closed,0.0,23.268617021276594,0.44189852700491,2
F4903172,Cybersecurity,2014,USA,New York,Series B,14.66,152.4,6.86,0.8,16.3,48,22,26,Tier 3 (Angel/Seed),Low,Independent,45.83333333333333,22.215743440233236,1.3994169096209914,12
C47C27D7,Cybersecurity,2014,USA,Miami,Series A,10.09,57.75,2.64,0.7,12.6,45,0,45,Tier 3 (Angel/Seed),Medium,Independent,0.0,21.875,3.181818181818181,12
C29D512A,HealthTech,2020,USA,San Francisco,Seed,0.79,13.95,0.64,0.24,2.3,15,0,15,Tier 3 (Angel/Seed),High,Independent,0.0,21.796875,4.5,6
